date,gen_mwh,latent_mwh,suppression_pct,censored
2018-11-08,168739.0,169946.28,0.7154725641375093,0
2018-11-09,145411.5,147057.73,1.1321211699212297,0
2018-11-10,154528.0,154452.58,-0.048807902127767644,0
2018-11-11,159147.5,163334.45,2.630863271493422,0
2018-11-12,163367.0,162867.38,-0.30582981875164617,1
2018-11-13,162979.5,164211.12,0.7556932006786088,0
2018-11-14,164388.5,164964.25,0.35023739495159134,0
2018-11-15,166352.0,165579.89,-0.46414192495430884,0
2018-11-16,146037.5,148657.75,1.7942309338354834,0
2018-11-17,156491.0,155184.89,-0.834622677981478,0
2018-11-18,160405.0,160085.95,-0.1989008291512162,0
2018-11-19,158380.0,156756.53,-1.0250465652228868,0
2018-11-20,157185.0,155104.11,-1.323848093011415,0
2018-11-21,148665.5,154478.36,3.91002577935029,0
2018-11-22,155906.5,154759.25,-0.7358577095887608,0
2018-11-23,140381.5,138774.92,-1.14443721216827,0
2018-11-24,148779.0,146789.27,-1.3373758225287191,0
2018-11-25,155938.0,156010.1,0.04623231668996475,1
2018-11-26,156789.5,154991.88,-1.1465212912854517,0
2018-11-27,157654.5,155782.45,-1.1874363719399095,0
2018-11-28,159100.5,156413.97,-1.6885749887649681,0
2018-11-29,157058.0,155867.77,-0.7578311037960472,0
2018-11-30,139379.0,139408.97,0.0215016250654676,1
2018-12-01,144155.0,145565.86,0.9787099823107104,0
2018-12-02,151630.5,152908.86,0.8430753542328251,0
2018-12-03,151316.5,152945.61,1.0766237488971875,0
2018-12-04,151609.5,152646.58,0.684045607300332,0
2018-12-05,152049.5,150767.38,-0.8432286853952142,0
2018-12-06,152658.5,149865.27,-1.8297273817049153,0
2018-12-07,133676.0,136243.48,1.9206771409976398,0
2018-12-08,141730.0,141056.19,-0.47541981231919994,0
2018-12-09,149925.0,146796.14,-2.0869497248624302,0
2018-12-10,150070.5,147552.78,-1.677690652060193,0
2018-12-11,151744.0,150213.53,-1.0085860066954888,0
2018-12-12,151814.0,150940.73,-0.5752207470984261,0
2018-12-13,153738.5,150962.61,-1.805592369510567,0
2018-12-14,138667.5,137156.58,-1.0896005733138647,0
2018-12-15,144839.5,144768.44,-0.049062928275778184,0
2018-12-16,135966.0,137434.69,1.0801873262433315,0
2018-12-17,146028.5,146572.31,0.372401620231666,0
2018-12-18,139731.0,140428.7,0.49931878037086097,0
2018-12-19,149508.0,145407.27,-2.7428193641811816,0
2018-12-20,149377.5,146154.69,-2.157495272045651,0
2018-12-21,135756.0,132300.28,-2.545536661363035,0
2018-12-22,145250.0,136602.03,-5.953851118760756,0
2018-12-23,150205.0,144377.14,-3.87993700276289,0
2018-12-24,148630.5,145623.48,-2.0231484284853996,0
2018-12-25,149660.0,146530.23,-2.091250584658555,0
2018-12-26,151053.5,148079.6,-1.9687767910045118,0
2018-12-27,150023.0,147678.36,-1.5628541123694384,0
2018-12-28,137171.5,133867.58,-2.408606652985501,0
2018-12-29,130708.0,137719.0,5.363864491844406,0
2018-12-30,103396.5,138972.52,34.40736932584758,0
2018-12-31,125036.5,142079.16,13.630144997660686,0
2019-01-01,141620.5,145839.17,2.9788567862703452,0
2019-01-02,146470.0,147303.64,0.5691545196968573,0
2019-01-03,149442.5,149200.02,-0.1622593137828976,0
2019-01-04,132311.5,134696.9,1.8028714435253113,0
2019-01-05,142870.5,138820.72,-2.8345818415978052,0
2019-01-06,150871.0,148248.44,-1.7382813794566188,0
2019-01-07,151003.0,150683.0,-0.2119163195433149,0
2019-01-08,149821.0,151129.72,0.873521569072433,0
2019-01-09,152527.0,152904.03,0.2471898417985008,0
2019-01-10,152071.0,154200.45,1.400301914895019,1
2019-01-11,135940.0,139001.95,2.252429840370751,0
2019-01-12,143889.0,144390.1,0.3482502137063914,0
2019-01-13,155172.0,154648.3,-0.3374984694403671,1
2019-01-14,156574.0,155416.23,-0.7394367040504779,0
2019-01-15,156290.5,156842.81,0.3533884017262734,0
2019-01-16,156487.0,156611.44,0.07951938499684008,0
2019-01-17,158005.0,156711.67,-0.8185362013860331,0
2019-01-18,143214.5,142624.2,-0.41217675235398765,0
2019-01-19,149785.0,148939.98,-0.5641523683946992,0
2019-01-20,159498.0,157180.02,-1.453299963008936,0
2019-01-21,161902.0,160925.39,-0.6032101981445548,0
2019-01-22,162063.5,162612.36,0.33866933331687665,0
2019-01-23,162715.0,162250.5,-0.2854684571182764,0
2019-01-24,165609.0,165580.05,-0.017482820981951086,0
2019-01-25,147697.5,148514.34,0.553051845833541,0
2019-01-26,155623.5,158250.33,1.6879379560284846,0
2019-01-27,168359.5,167982.84,-0.22372141162215753,0
2019-01-28,168662.5,167581.7,-0.6408044912176725,0
2019-01-29,165768.5,165910.88,0.08588784962160201,0
2019-01-30,165535.0,165074.88,-0.2779623644546425,0
2019-01-31,165248.0,161459.58,-2.2925674592128242,0
2019-02-01,150260.0,148101.77,-1.436333272327961,0
2019-02-02,161707.0,156377.7,-3.2956500800831123,0
2019-02-03,166223.5,165327.58,-0.5389862895438968,0
2019-02-04,166224.0,165934.14,-0.1743787750264736,0
2019-02-05,166363.0,165291.8,-0.6438950517843489,0
2019-02-06,164482.0,165949.97,0.8924798762174557,0
2019-02-07,168122.5,165136.75,-1.775937188657084,0
2019-02-08,148471.5,150368.9,1.2779599114981721,1
2019-02-09,154363.0,158044.45,2.3849323510167553,0
2019-02-10,162527.0,164408.4,1.157596122490423,0
2019-02-11,165599.5,163981.88,-0.9768296401861165,0
2019-02-12,166917.5,161602.39,-3.1842732936929963,0
2019-02-13,170289.0,164834.66,-3.202992412898076,0
2019-02-14,172349.5,169085.6,-1.893771812508882,0
2019-02-15,154510.5,156336.25,1.1816349050711716,0
2019-02-16,162960.5,157324.72,-3.4583725810856003,0
2019-02-17,158269.0,158070.38,-0.12549836038643347,0
2019-02-18,165090.5,161678.06,-2.067010215609011,0
2019-02-19,168307.0,166203.7,-1.2496787863844006,0
2019-02-20,171521.5,168468.31,-1.780061100211927,0
2019-02-21,155709.0,155102.78,-0.3893280092993945,0
2019-02-22,150326.5,156760.86,4.280256225615586,0
2019-02-23,175321.5,170228.53,-2.9049310837518494,0
2019-02-24,177098.0,180750.3,2.0623027222215873,0
2019-02-25,160033.5,167263.02,4.5175014137665,0
2019-02-26,147606.5,156699.89,6.160562458292818,0
2019-02-27,142298.5,154925.83,8.873830802854554,0
2019-02-28,141005.5,143705.95,1.9151402782160876,0
2019-03-01,135887.0,137280.23,1.0252889349238625,0
2019-03-02,151070.0,149162.31,-1.2627838088303478,0
2019-03-03,157886.0,158599.64,0.4519974063564858,0
2019-03-04,162647.5,160051.9,-1.5958399299097703,0
2019-03-05,157286.0,153859.52,-2.178505636229544,0
2019-03-06,163810.0,167039.36,1.9714055155362953,0
2019-03-07,167717.5,175756.16,4.792974048623422,0
2019-03-08,151834.5,155666.03,2.52349186120413,0
2019-03-09,161332.0,164913.44,2.2199176232861495,0
2019-03-10,174439.0,175083.62,0.36954178824688544,0
2019-03-11,183379.5,182792.52,-0.32009269029525944,0
2019-03-12,194217.5,196823.47,1.3417785472472854,0
2019-03-14,197506.0,201712.3,2.1297058696950977,0
2019-03-15,186187.5,191490.39,2.8481453507888554,0
2019-03-16,199629.0,201053.55,0.7135971602322266,0
2019-03-17,207242.5,209734.6,1.2025012967899817,0
2019-03-18,187501.5,187359.62,-0.07566606133817544,0
2019-03-19,198800.5,197165.19,-0.8225897319171782,0
2019-03-20,203559.5,202117.25,-0.7085152007152651,0
2019-03-21,208088.5,207526.31,-0.27016750084699614,0
2019-03-22,192033.5,192841.95,0.4209958809270331,0
2019-03-23,196869.0,200943.72,2.069761491143862,0
2019-03-24,208888.0,208414.86,-0.22650445454023282,1
2019-03-25,209670.5,209487.52,-0.08727235114143195,0
2019-03-26,183245.5,187621.03,2.387797381108947,0
2019-03-27,192138.0,197225.38,2.647771393477605,0
2019-03-28,207668.5,207193.08,-0.22893307121686357,0
2019-03-29,197745.5,196389.03,-0.6859669373007193,0
2019-03-30,208021.5,205502.86,-1.2107597652165736,0
2019-03-31,184781.5,211738.1,14.588361794876658,0
2019-04-02,174320.0,189127.2,8.494265216268925,0
2019-04-03,174482.5,196436.98,12.582628272176288,0
2019-04-04,198850.0,202258.98,1.7143496982650275,0
2019-04-05,184901.5,187974.03,1.6617124523056859,0
2019-04-06,179402.0,184194.55,2.6714010295314505,0
2019-04-07,159978.5,187654.5,17.299824663939223,0
2019-04-08,182476.5,193332.69,5.949361972637579,0
2019-04-09,153208.5,185915.39,21.34796086705373,0
2019-04-10,163486.5,183108.84,12.002424512115685,0
2019-04-11,194440.0,202428.02,4.108216223513672,0
2019-04-12,190148.5,190078.86,-0.03662433571656187,0
2019-04-13,190609.5,211888.98,11.163915951198655,0
2019-04-14,181758.0,201559.8,10.894594391993738,0
2019-04-15,215228.5,217857.89,1.2216739999581838,0
2019-04-16,228666.0,216662.8,-5.249229498482499,0
2019-04-17,208873.0,225647.39,8.030904245642079,0
2019-04-18,225083.0,220062.78,-2.230385568879034,0
2019-04-19,210053.5,210964.92,0.43389987550790377,0
2019-04-20,224166.5,214733.1,-4.208214095326468,0
2019-04-21,221421.0,224082.78,1.2021358633553358,0
2019-04-22,189308.5,208722.14,10.25502849845623,0
2019-04-23,231159.5,220148.42,-4.763411464811096,0
2019-04-24,242016.5,232870.14,-3.7792296702910733,0
2019-04-25,248443.0,245360.38,-1.2407775626602446,0
2019-04-26,229055.5,236245.14,3.13882034048516,0
2019-04-27,241861.0,234100.17,-3.208796839920447,0
2019-04-28,244822.5,241020.48,-1.5529682218750285,0
2019-04-29,247437.5,237482.36,-4.023295023995955,0
2019-04-30,246544.5,231679.3,-6.029419891743681,0
2019-05-01,220819.0,210299.22,-4.763983737812416,0
2019-05-02,237906.5,223857.86,-5.905110043231265,0
2019-05-03,192282.5,174442.47,-9.278031672149057,0
2019-05-04,124809.5,129400.94,3.678756424791385,0
2019-05-05,196491.0,203448.33,3.5407871734583374,0
2019-05-06,232955.0,222905.6,-4.313883046081857,0
2019-05-07,247761.0,247513.62,-0.09984420469726363,0
2019-05-08,253370.0,252617.9,-0.29683614871531816,0
2019-05-09,253561.0,252141.56,-0.5598011918236612,0
2019-05-10,242357.5,237053.56,-2.188476733750766,0
2019-05-11,255616.5,234342.33,-8.322691170170938,0
2019-05-12,252061.0,238509.39,-5.376321356735081,0
2019-05-13,239591.5,241579.23,0.8296347637541501,0
2019-05-14,209212.0,221802.52,6.018065706078035,0
2019-05-15,229818.0,235689.33,2.554772961647922,0
2019-05-16,231249.5,238748.36,3.242757011366515,0
2019-05-17,211007.5,223230.02,5.792455540679842,0
2019-05-18,214561.0,228484.75,6.489413267089539,0
2019-05-19,230368.0,226480.0,-1.687734407556607,0
2019-05-20,240600.5,238581.52,-0.8391438816627517,0
2019-05-21,253282.5,238927.61,-5.667541431010825,0
2019-05-22,248931.5,241278.53,-3.074327174343139,0
2019-05-23,203160.5,217700.05,7.156680001772009,0
2019-05-24,214634.0,203354.64,-5.2551596555065805,0
2019-05-25,184488.5,185216.58,0.39464688855945784,0
2019-05-26,232293.0,230695.95,-0.687513990951083,0
2019-05-27,253480.5,239770.11,-5.408854182077127,0
2019-05-28,242127.5,239989.97,-0.8828122580045616,0
2019-05-29,259871.0,243567.78,-6.273581411546503,0
2019-05-30,255684.5,249946.19,-2.2442942376248887,0
2019-05-31,223466.5,219590.45,-1.734509143428653,0
2019-06-01,226940.0,221250.25,-2.507160482947035,0
2019-06-02,207274.0,206314.67,-0.46283090257340787,0
2019-06-03,193998.5,192313.38,-0.8686278502153422,0
2019-06-04,173103.5,175887.94,1.6085391109943004,0
2019-06-05,157445.5,157352.94,-0.05879018454004736,0
2019-06-06,161570.5,162256.86,0.42480488393612514,0
2019-06-07,170953.5,168958.73,-1.1668469057375286,0
2019-06-08,181404.0,179774.53,-0.8982540351921697,0
2019-06-09,197028.5,198243.31,0.6165668926069179,0
2019-06-10,215863.0,230941.39,6.985166807187881,0
2019-06-11,229069.0,235415.47,2.7705489394025395,0
2019-06-12,248035.5,245088.16,-1.1882749646723978,0
2019-06-13,249438.0,257806.31,3.354866740432483,0
2019-06-14,232935.5,232654.61,-0.12058729777126853,0
2019-06-15,217177.0,214891.88,-1.0521947535880871,1
2019-06-16,235063.0,241878.45,2.899415529028393,0
2019-06-17,248208.5,238200.27,-4.0321884121615525,0
2019-06-18,236423.0,242929.84,2.7522042060205587,0
2019-06-19,261068.5,246789.55,-5.469427803430904,0
2019-06-20,259595.0,239410.45,-7.775398938731481,0
2019-06-21,232653.0,227191.28,-2.347581484012673,0
2019-06-22,238431.5,236718.75,-0.7183404877291855,0
2019-06-23,258258.5,250577.69,-2.9740792655420845,0
2019-06-24,265931.5,257774.83,-3.067207861798993,0
2019-06-25,266663.5,260074.97,-2.470728558651636,0
2019-06-26,253058.5,250154.11,-1.1477151034247068,0
2019-06-27,239697.0,238867.45,-0.34608145909210686,0
2019-06-28,219734.5,215995.83,-1.7014496471878582,0
2019-06-29,236204.0,226922.78,-3.929323275643093,0
2019-06-30,254638.0,243204.77,-4.489995356152654,0
2019-07-01,248060.5,247956.14,-0.04207013006907179,0
2019-07-02,239639.0,239190.48,-0.1871630348148634,0
2019-07-03,243217.5,243629.11,0.16923509821455962,0
2019-07-04,253282.0,247337.38,-2.3470380840328153,0
2019-07-05,234777.5,225713.67,-3.8606033904441395,0
2019-07-06,230611.0,219089.48,-4.996082418011283,0
2019-07-07,229104.0,219171.8,-4.335237763199251,0
2019-07-08,228498.0,217817.83,-4.674076742466015,0
2019-07-09,228719.0,224614.03,-1.794765082918337,0
2019-07-10,229828.0,222800.61,-3.057673836521224,0
2019-07-11,218298.0,215405.83,-1.324873281019523,0
2019-07-12,193844.0,194408.92,0.2914311895132249,0
2019-07-13,205857.5,203386.66,-1.2002689967574698,0
2019-07-14,200037.0,201692.3,0.8274953508600857,0
2019-07-15,203640.5,203446.2,-0.09541170592294312,0
2019-07-16,225020.5,223075.95,-0.8641643205841265,0
2019-07-17,245555.5,235448.05,-4.116158312479257,0
2019-07-18,254661.0,237538.3,-6.723724137186293,1
2019-07-19,232788.0,218602.14,-6.093896324123238,0
2019-07-20,247338.5,231067.62,-6.578383470426152,0
2019-07-21,259409.5,242088.92,-6.676925141523348,0
2019-07-22,259527.5,240098.94,-7.486128637620293,0
2019-07-23,251174.0,228480.19,-9.03509618829974,0
2019-07-24,240358.0,223176.16,-7.148438475107966,0
2019-07-25,240768.5,231080.88,-4.023626429537086,0
2019-07-26,218366.0,206310.14,-5.520941618658581,0
2019-07-27,222164.0,211419.48,-4.836299141625111,0
2019-07-28,230326.5,223017.02,-3.1735316496364963,0
2019-07-29,238126.0,217834.02,-8.521532455506753,0
2019-07-30,237211.5,214966.27,-9.377806040179337,0
2019-07-31,239367.5,218418.55,-8.751795095407688,0
2019-08-01,243783.5,228119.88,-6.425219508293223,0
2019-08-02,225754.5,217626.38,-3.6004265695700366,0
2019-08-03,238368.0,228044.61,-4.330862626275334,0
2019-08-04,256473.0,244055.12,-4.841786464852049,0
2019-08-05,264185.0,257137.69,-2.6675672350814805,0
2019-08-06,259585.5,251339.48,-3.1766087185147063,0
2019-08-07,226533.0,227107.22,0.2534812808729914,0
2019-08-08,216673.5,216479.19,-0.08967986394274874,0
2019-08-09,217762.5,200921.3,-7.733748062682966,0
2019-08-10,222592.0,207946.52,-6.579519648055632,0
2019-08-11,216222.0,205827.1,-4.807515539584317,0
2019-08-12,196738.0,194194.53,-1.292820273663453,0
2019-08-13,186061.5,185641.31,-0.22583258761216252,0
2019-08-14,183276.5,182836.8,-0.2399124410385367,0
2019-08-15,183258.5,183228.84,-0.01618274186463431,0
2019-08-16,189872.0,195021.72,2.7122054594674205,0
2019-08-17,203821.0,217377.86,6.651355539910009,0
2019-08-18,221597.5,224127.23,1.1415897629711624,0
2019-08-19,235451.5,227991.75,-3.168274570346763,0
2019-08-20,247363.5,235800.16,-4.674636213507655,0
2019-08-21,257981.0,243016.97,-5.800439276535874,0
2019-08-22,258462.0,248723.23,-3.7679680668724957,0
2019-08-23,231553.0,231385.4,-0.07237813805046622,0
2019-08-24,235186.0,239094.23,1.6617631895605944,1
2019-08-25,245997.0,242707.06,-1.3373892771050055,0
2019-08-26,254650.5,243877.61,-4.230461210561143,0
2019-08-27,260703.5,248778.03,-4.5743416371471834,0
2019-08-28,262480.0,245375.61,-6.516454825129536,0
2019-08-29,261578.5,249828.2,-4.492072886341958,0
2019-08-30,249316.0,242848.06,-2.594272930738506,0
2019-08-31,256506.0,252770.45,-1.4563194915518496,0
2019-09-01,263774.5,261979.06,-0.6806713689154975,0
2019-09-02,254285.5,258141.64,1.516461074264952,0
2019-09-03,256849.0,247861.08,-3.499301875810301,0
2019-09-05,244926.0,245170.94,0.10000469529571898,0
2019-09-06,235729.5,227445.36,-3.5142570721950372,0
2019-09-07,242010.0,236311.62,-2.354603115573739,0
2019-09-08,247518.5,234571.94,-5.23054337352562,0
2019-09-09,243816.0,236708.61,-2.9150632546674493,0
2019-09-10,238725.5,233371.92,-2.2425665146789897,0
2019-09-11,250181.5,234349.47,-6.328218213576942,0
2019-09-12,236088.0,218478.16,-7.459016870827828,0
2019-09-13,208997.0,198716.88,-4.918790700344977,0
2019-09-14,229996.0,218354.2,-5.061738845458185,0
2019-09-15,250385.0,231515.62,-7.536144337719907,0
2019-09-16,249350.5,228897.64,-8.20245372477697,0
2019-09-17,251358.5,234934.84,-6.533956977782729,0
2019-09-18,255007.0,245939.27,-3.5558766524056207,0
2019-09-19,257074.5,252130.98,-1.9229894933180836,0
2019-09-20,239455.5,239226.05,-0.09582286687923602,0
2019-09-21,242214.5,243296.84,0.44685340885868285,0
2019-09-22,242346.0,250666.6,3.4333530365675546,0
2019-09-23,233102.5,232976.56,-0.0540266620907115,0
2019-09-24,220996.0,220749.47,-0.1115546208981133,0
2019-09-25,208937.5,206167.94,-1.3255459168411643,0
2019-09-26,213564.5,213511.75,-0.024699797953309233,0
2019-09-27,203078.0,198087.95,-2.4572070214400332,0
2019-09-28,207141.5,198251.81,-4.29160139325051,0
2019-09-29,204546.5,199581.81,-2.4271681500294573,0
2019-09-30,201706.0,195827.2,-2.9145374331948526,0
2019-10-01,199995.0,194721.78,-2.6366752918822955,0
2019-10-02,212113.0,212254.86,0.06687915167857827,0
2019-10-03,220958.5,222509.5,0.7019417673454598,0
2019-10-04,209668.5,205039.31,-2.2078602651328216,0
2019-10-05,226934.5,216180.88,-4.738647054546574,0
2019-10-06,229080.0,218571.08,-4.587446252400906,0
2019-10-07,225633.0,220557.17,-2.249594751211037,0
2019-10-08,208965.0,218271.75,4.453736271624442,0
2019-10-09,208815.5,208659.45,-0.0747295459388786,0
2019-10-10,200183.5,198685.81,-0.7481573156628785,0
2019-10-11,190417.0,189578.28,-0.44046421800574276,0
2019-10-12,210422.0,212831.31,1.1449907804317094,0
2019-10-13,218194.5,213564.92,-2.1217666462720164,0
2019-10-14,219189.5,211382.19,-3.5619007753564857,0
2019-10-15,225910.0,215055.88,-4.80462352264176,0
2019-10-16,225130.5,220917.33,-1.8714354008008693,1
2019-10-17,229330.0,229835.38,0.2203702088693138,0
2019-10-18,213691.5,217103.78,1.5968259149287567,0
2019-10-19,224552.0,221727.84,-1.2576847456268525,0
2019-10-20,234548.0,226571.81,-3.4006631904770046,0
2019-10-21,230933.5,223140.84,-3.374415686766974,0
2019-10-22,226727.5,218324.42,-3.7062456583343395,0
2019-10-23,221672.0,208392.58,-5.9905725012631255,0
2019-10-24,189502.5,184228.45,-2.783101476233818,0
2019-10-25,151850.0,152263.48,0.2722979091208444,0
2019-10-26,167721.5,168658.98,0.5589530113909058,0
2019-10-27,180907.0,188960.78,4.4518903359184625,0
2019-10-28,184563.5,183073.92,-0.8070816412779291,0
2019-10-29,189001.0,178276.2,-5.674465677430273,0
2019-10-30,192507.5,185959.73,-3.4013041699674007,0
2019-10-31,192889.0,188327.34,-2.3649125922162506,0
2019-11-01,173354.5,172973.89,-0.21955552062392636,0
2019-11-02,190305.5,187434.31,-1.5087254440885878,0
2019-11-03,194666.5,197574.78,1.4939813732717244,0
2019-11-04,196596.0,198294.34,0.8638750279761576,0
2019-11-06,184825.0,193741.14,4.82409880968484,1
2019-11-07,188267.5,192128.23,2.050664280876946,0
2019-11-09,163786.5,160454.61,-2.03428892185864,1
2019-11-10,138610.5,143551.58,3.564721377529123,0
2019-11-11,159547.0,160349.22,0.5028103004130369,0
2019-11-12,171153.5,174991.33,2.242331079995452,0
2019-11-13,175110.0,172753.3,-1.3458415424590253,0
2019-11-14,180880.0,176093.72,-2.6461086079168528,0
2019-11-15,161949.5,160044.12,-1.1765241633966195,0
2019-11-17,179485.5,172496.16,-3.8940993840728133,0
2019-11-19,172089.0,168628.25,-2.011023365816522,0
2019-11-20,167007.5,165443.03,-0.9367655644207606,0
2019-11-21,167694.0,164541.11,-1.8801451602323271,0
2019-11-22,147147.0,146996.89,-0.10201320788055801,0
2019-11-23,157950.5,155422.9,-1.6002442220822366,1
2019-11-24,164724.5,162901.69,-1.1065825059417445,0
2019-11-25,165984.0,162905.72,-1.8545650484384057,0
2019-11-26,167289.0,166219.55,-0.6392847856105277,0
2019-11-27,169847.5,167136.4,-1.5961929083442516,0
2019-11-28,171279.5,169387.25,-1.1047731923551907,0
2019-11-29,153426.5,151488.72,-1.2630029688482813,0
2019-11-30,162522.5,159383.23,-1.9315883185405114,0
2019-12-01,165084.5,163561.42,-0.9226051658393075,0
2019-12-02,159572.5,160115.72,0.34042128186246856,0
2019-12-03,158934.5,157164.28,-1.1138039569759894,0
2019-12-04,158339.0,156169.81,-1.3699641275996433,0
2019-12-05,159603.0,157023.16,-1.6164130686766587,0
2019-12-06,142890.5,144840.8,1.3648891108926087,0
2019-12-07,151526.0,152127.64,0.39705438340615906,0
2019-12-08,161234.0,159469.75,-1.0942171006115387,0
2019-12-09,161767.0,159932.9,-1.13378732992514,0
2019-12-10,158316.0,158273.27,-0.02699308661158195,0
2019-12-11,157482.5,157704.19,0.14076960932167815,0
2019-12-12,159651.0,156713.78,-1.8397747273740883,0
2019-12-13,140626.5,142883.14,1.6047051053677652,0
2019-12-14,153463.0,150847.05,-1.7046148745951784,0
2019-12-15,159718.5,157454.88,-1.4172591152559089,0
2019-12-16,140988.0,142799.1,1.28457297784208,0
2019-12-17,152703.5,155832.53,2.0490894118340375,0
2019-12-18,156923.0,153450.23,-2.2130380027147067,0
2019-12-19,156315.0,150977.73,-3.414429597287527,0
2019-12-20,141619.75,138877.66,-1.936236824312998,0
2019-12-21,148641.25,145362.2,-2.2060140606998346,0
2019-12-22,156578.83333333334,151794.17,-3.055752400547973,0
2019-12-23,155227.66666666666,150887.34,-2.7961013715338434,0
2019-12-24,155688.5,151254.88,-2.847753687651944,0
2019-12-25,152306.5,149079.27,-2.118907843723017,0
2019-12-26,154614.0,152683.86,-1.24836083731098,0
2019-12-27,135435.0,137559.52,1.5686607043969403,0
2019-12-28,146168.0,143652.94,-1.7206656039625678,1
2019-12-29,154649.0,150696.22,-2.555969485738674,0
2019-12-30,157124.0,152545.6,-2.9138809157098877,0
2019-12-31,157457.5,153801.86,-2.3216681485480173,0
2020-01-01,157827.0,156710.62,-0.7073409492672322,0
2020-01-02,158817.0,159345.53,0.3327926166594164,0
2020-01-03,136436.5,139160.17,1.9962926892730382,0
2020-01-04,146647.5,149522.92,1.9607711519118887,0
2020-01-05,155719.5,154599.78,-0.719061357119688,0
2020-01-06,156796.5,156298.1,-0.3178682240993935,0
2020-01-07,157560.5,156846.4,-0.4532187635860496,0
2020-01-08,156859.5,157857.22,0.6360588615927032,0
2020-01-09,157881.5,157946.06,0.040893011530807044,0
2020-01-10,142799.0,143767.9,0.6785105287852256,0
2020-01-11,154953.0,152750.56,-1.421358411905549,0
2020-01-12,156986.5,158580.11,1.015125106298953,0
2020-01-13,160017.5,161312.12,0.8090521349227497,0
2020-01-14,163044.5,163106.58,0.03807434473410698,0
2020-01-15,163838.0,163500.9,-0.20574820859630139,0
2020-01-16,162812.5,164347.9,0.9430518234164964,0
2020-01-17,150395.0,150267.98,-0.08445468599355133,0
2020-01-18,158127.5,159241.02,0.7041884713285151,0
2020-01-19,166376.5,166671.95,0.1775810435969083,0
2020-01-20,166482.5,165922.28,-0.33650308590993383,0
2020-01-21,165106.5,166586.77,0.896551998255668,0
2020-01-22,166198.0,166077.73,-0.07236285936051967,0
2020-01-23,168233.5,168441.17,0.12344264073445022,0
2020-01-24,151325.0,152649.08,0.8749896745415597,0
2020-01-25,159627.5,160355.8,0.45624774866486195,0
2020-01-26,169780.5,168748.27,-0.607981702845728,0
2020-01-27,168853.0,170063.67,0.7169975511243543,0
2020-01-28,169894.5,171132.58,0.7287334934326983,0
2020-01-29,174085.5,172438.92,-0.9458444988238557,0
2020-01-30,175493.5,173812.6,-0.9578168137281406,0
2020-01-31,157482.5,154780.06,-1.7160240026669604,0
2020-02-01,158469.5,161503.92,1.9148302196952738,0
2020-02-02,168238.0,169480.16,0.7383327488438951,0
2020-02-03,171696.0,168201.03,-2.035556303000652,0
2020-02-04,171193.5,168798.48,-1.3990108415331215,0
2020-02-05,171536.0,170428.33,-0.6457372650638948,0
2020-02-06,172945.0,170008.05,-1.6982006562780039,0
2020-02-07,155732.5,155506.98,-0.14480960942642174,0
2020-02-08,165545.5,166041.62,0.29969102150164684,0
2020-02-09,174057.0,170760.53,-1.893901853990354,0
2020-02-10,173974.0,170432.55,-2.0356220613425013,0
2020-02-11,176834.0,170983.78,-3.3083110431251894,0
2020-02-12,177365.0,171205.22,-3.472940687283288,0
2020-02-13,176973.5,170691.52,-3.549675163230648,0
2020-02-14,156651.5,155799.25,-0.5440420296007331,0
2020-02-15,173280.5,168374.84,-2.8310492236576,0
2020-02-16,175480.0,175425.77,-0.030906299863231457,0
2020-02-17,178388.5,173062.83,-2.9854345291316475,0
2020-02-18,179476.5,173206.47,-3.4935109889038363,0
2020-02-19,177238.0,177484.66,0.13916668547377942,0
2020-02-20,181394.0,177194.6,-2.315074506323256,0
2020-02-21,159264.0,158953.19,-0.19515552792847002,0
2020-02-22,172232.0,174290.62,1.1952627850805975,0
2020-02-23,185870.5,184454.38,-0.7618879811481682,0
2020-02-24,183751.5,179475.08,-2.3272854235203533,0
2020-02-25,179954.0,172100.83,-4.363988505395822,0
2020-02-26,171935.5,170176.6,-1.0230035391178616,0
2020-02-27,177129.5,174233.8,-1.6347943877219828,0
2020-02-28,159697.5,160329.64,0.395836268570271,0
2020-02-29,176560.5,175550.11,-0.5722631194406413,0
2020-03-01,185194.0,185826.42,0.34149155750187177,0
2020-03-02,187969.5,185811.7,-1.1479505318682026,0
2020-03-03,175238.0,183462.11,4.693108443944816,0
2020-03-04,182091.5,178650.44,-1.889743617906381,0
2020-03-05,181902.0,181952.64,0.027839509736016232,0
2020-03-06,164180.5,162941.0,-0.7549617646431805,0
2020-03-07,175919.0,167529.92,-4.76871635525441,0
2020-03-08,182733.0,177561.84,-2.8298973091888113,0
2020-03-09,183691.0,181123.19,-1.3978978284183818,0
2020-03-10,186362.5,185177.17,-0.6360336038634395,0
2020-03-11,190531.0,187973.86,-1.342112635214221,0
2020-03-12,201421.0,199062.86,-1.1707521186966607,0
2020-03-13,191583.0,192136.67,0.28899843670888714,0
2020-03-14,191636.5,186174.44,-2.8502203390272762,0
2020-03-15,200787.0,193612.03,-3.5734229556694364,0
2020-03-16,210368.0,201788.47,-4.078344258632494,0
2020-03-17,196906.5,202796.89,2.9914658099148506,0
2020-03-18,209017.0,205014.69,-1.9148263059942439,0
2020-03-19,210700.0,207870.16,-1.343067750355953,0
2020-03-20,191970.0,186867.11,-2.6581708730530784,0
2020-03-21,201321.5,198284.69,-1.5084392377366584,0
