date,T2M,T2M_MAX,T2M_MIN,RH2M,WS2M,ALLSKY_SFC_SW_DWN,PRECTOTCORR,dewpoint,apparent_temp,CDD,HDD,CDD_at,THI
2017-10-21,25.83406048168045,27.61634091869379,23.83175227862619,93.87792660107444,5.619879881692523,0.7831146254602523,136.5634749803827,24.771496691573184,28.211982784816236,3.8340604816804493,0.0,6.211982784816236,77.80130729185879
2017-10-22,25.170090541437798,28.557673688658177,22.37890927747933,87.95342125912961,2.4961067181746848,4.038542771775217,7.938776483370556,23.030432103044607,28.709903471694318,3.170090541437798,0.0,6.709903471694318,76.0087355370507
2017-10-23,25.40993239572645,29.634537936862436,21.902504376169496,84.49941570592142,1.307370676646345,4.809005782579828,3.2523045813967526,22.60446216620422,29.545505910127865,3.4099323957264502,0.0,7.545505910127865,76.03127446058696
2017-10-24,25.511155912355896,29.5601152894308,21.75472324500513,85.39736041528339,1.2591827126214765,4.160862859902216,0.201138407677914,22.87806056119633,29.831875876622803,3.511155912355896,0.0,7.831875876622803,76.29755859066336
2017-10-25,26.004773948210296,30.215949779682507,22.389066819581096,79.015189231605,0.8927639282911816,3.864466843725479,1.1238075692642,22.080602452869265,30.147381958284342,4.004773948210296,0.0,8.147381958284342,76.3733532536466
2017-10-26,25.094479990342247,29.93746604696083,20.697220981469187,76.13903060300599,1.1857572282247844,4.5952957566246155,0.2852151868171667,20.59328228488582,28.2678821308658,3.094479990342247,0.0,6.2678821308658,74.61825738495284
2017-10-27,24.041552483853447,28.574397295829062,19.620379670429166,74.97192611818676,1.2462177823383838,4.90323735136114,0.0,19.32672138213667,26.56845196815982,2.0415524838534473,0.0,4.56845196815982,72.86169959192357
2017-10-28,24.08687813122473,28.84052996921591,19.471949658960582,75.23869559968612,1.2449164000724333,4.74393665117402,0.007110520915072132,19.427603938285475,26.661272653190306,2.0868781312247293,0.0,4.661272653190306,72.95778325524452
2017-10-29,23.85589847286775,28.04010019919117,19.999122955272533,78.33575300295769,1.1464634514396088,3.4757287016357825,3.4413164725055845,19.854203970590834,26.698755405171923,1.8558984728677501,0.0,4.698755405171923,72.89206805021033
2017-10-30,23.254341160137624,26.639295587613937,20.548139071648464,85.716933059697,1.3860161767368868,1.9831245065491643,13.540236011347861,20.725774759766402,26.351729247620657,1.2543411601376242,0.0,4.351729247620657,72.59314261322247
2017-10-31,22.8982815235106,26.219117522786267,19.57451862135571,82.85858634635119,1.2168123377799243,4.514495829057766,1.4453630711655707,19.82789642660849,25.678762275581455,0.898281523510601,0.0,3.6787622755814553,71.76018115292251
2017-11-01,23.36668799420535,27.32345204321845,19.23791271805397,80.21665902094526,1.1492122894911572,4.681038226595038,0.422305185006338,19.7617504290677,26.16359888190881,1.3666879942053498,0.0,4.163598881908811,72.28612792914802
2017-11-02,23.820411058127604,28.564148005070326,19.137450956721196,80.33132733747813,1.3050739421742017,5.152243302951652,0.11606808716122416,20.226394515400408,26.73027189488345,1.820411058127604,0.0,4.730271894883451,73.02387009014255
2017-11-03,24.1397615742138,28.974553027102075,19.28284601919479,80.71753184040564,1.3541588700428562,5.303311643628902,0.0005492847226413955,20.615050901488726,27.205307308347127,2.1397615742138,0.0,5.205307308347127,73.57350440921665
2017-11-04,24.90867809500815,29.796364459467622,19.823753244401523,80.27564616406109,1.3560385102915435,5.091039548500031,0.001098569445282791,21.274181004349103,28.304653065311527,2.908678095008149,0.0,6.304653065311527,74.76285172007545
2017-11-05,25.03665238123982,29.57776362648639,20.914809561175833,80.82001086497255,1.2640991126939096,5.0825333192491104,0.015740930765980564,21.509141946225682,28.618005633984367,3.0366523812398185,0.0,6.618005633984367,75.02586551517923
2017-11-06,24.639784511378046,29.557254179996377,20.191735981167383,80.56709965594256,1.3370670610249293,5.021719393975977,0.0005492847226413955,21.071562266334794,27.945776085056423,2.6397845113780463,0.0,5.945776085056423,74.36172500093815
2017-11-07,24.41863946399469,29.287589183316232,19.602188084746786,79.38086255809743,1.2514384016418183,5.193973984426873,0.0,20.615202967722777,27.556372975081686,2.4186394639946904,0.0,5.556372975081686,73.8877939943007
2017-11-08,24.41636989195389,29.23032353473773,19.49384620027766,75.89525804309773,1.0991827126214764,5.133911329751917,0.8110074243978995,19.885921478272103,27.307757695549128,2.4163698919538916,0.0,5.307757695549128,73.53504568961267
2017-11-09,24.339115108347926,29.075899680086923,19.3116406108529,70.88166475523633,0.9102746423613208,5.033357403271564,0.0,18.712937276796133,26.823604263519933,2.339115108347926,0.0,4.8236042635199325,72.91630233741456
2017-11-10,23.749753727289193,28.437945916581157,18.864858453552245,74.45171244039358,1.2001847045331078,5.118109736222611,0.0,18.933456618729938,26.129635680815692,1.7497537272891925,0.0,4.129635680815692,72.36085474075767
2017-11-11,23.82934146194242,29.08675137321181,18.554815597271688,77.81422285265892,1.2779857548137867,4.8790567694815,0.0,19.720665146965583,26.517100778253557,1.8293414619424198,0.0,4.517100778253557,72.80084194828797
2017-11-12,23.585940121929138,28.987980322327523,18.634108166837688,81.47291724512584,1.3854650811854894,5.019478414921229,0.0,20.22644123015108,26.4393786190688,1.5859401219291378,0.0,4.439378619068801,72.75280549126944
2017-11-13,23.476960825737915,28.498400434598906,18.784155248385346,81.50006458622563,1.271828333433935,4.859003241383474,0.0005492847226413955,20.125578810715076,26.361258561502524,1.4769608257379154,0.0,4.361258561502524,72.57929759603313
2017-11-14,23.711682259914287,28.123711595340144,18.819646284783005,81.97647129836425,1.174183014426269,4.001480080883685,0.00160077262026921,20.448917775468786,26.821270110503534,1.7116822599142871,0.0,4.821270110503534,73.00273434312494
2017-11-15,22.947691796945733,26.587196837085774,20.523219049918517,90.05560994748598,1.6462702963723066,1.6818180479266012,5.150179875656425,21.227940141496916,26.115364442137675,0.9476917969457332,0.0,4.115364442137675,72.45582942172729
2017-11-16,23.096191827126212,26.475657632643205,20.228929196595644,88.11618699824955,1.574749803826885,1.8593389026377738,4.708267036880547,21.019464231219985,26.20830603289384,1.096191827126212,0.0,4.208306032893841,72.539706113818
2017-11-17,24.340391139011295,28.157412325707732,21.05836723607171,85.84989919719926,1.229858755357035,2.7397966318585136,2.3713937345325045,21.81665795959023,28.10573244301601,2.3403911390112953,0.0,6.105732443016009,74.40612868385756
2017-11-18,25.09492786865456,29.008997404478787,21.671361743224487,84.59308746302892,1.0252320878855556,3.7333756021005615,3.3845862256292625,22.314222486301414,29.269591980284098,3.0949278686545583,0.0,7.269591980284098,75.52311198096245
2017-11-19,24.61108529003441,28.837120178668442,21.161162552061324,85.40689865395063,1.3556763445403515,4.098251137804068,0.07765739119937226,21.99735178941342,28.38416312069743,2.61108529003441,0.0,6.38416312069743,74.80983949715568
2017-11-20,23.450109253334944,28.471736584776966,19.37497857185972,84.18153558278505,1.6026359630590936,4.42658909881089,0.0,20.62401300110529,26.345629352220882,1.4501092533349436,0.0,4.345629352220882,72.77860834404504
2017-11-21,21.905835093861292,27.309063197923585,17.842518862799544,82.9290215488622,1.8177105088428807,3.928749713285447,0.0005492847226413955,18.87179993578018,23.82448886308151,0.0,0.0941649061387082,1.824488863081509,70.14918367749932
