date,gen_mwh,gen_hours,peak_mw,min_mw,mean_mw,demand_peak_mw,demand_mwh,ls_mwh,ls_max_mw,ls_hours,gas_mwh,liquid_fuel_mwh,coal_mwh,hydro_mwh,solar_mwh,wind_mwh,india_bheramara_hvdc_mwh,india_tripura_mwh,india_adani_mwh,nepal_mwh,load_factor,censored
2015-04-22,117551.83333333333,24,6811.0,3153.0,4897.993055555556,6811.0,117551.83333333333,0.0,0.0,0,87520.66666666667,14702.833333333334,3782.6666666666665,948.5,0.0,0.0,10434.166666666666,0.0,0.0,0.0,0.7191297982022545,0
2015-04-23,113261.66666666667,24,6821.0,3326.0,4719.236111111111,6821.0,113261.66666666667,0.0,0.0,0,86247.33333333333,11875.666666666666,3879.3333333333335,725.0,0.0,0.0,10554.333333333334,0.0,0.0,0.0,0.6918686572512991,0
2015-04-24,105878.5,24,6790.0,3167.0,4411.604166666667,6790.0,105818.5,0.0,0.0,0,84091.5,8084.0,3796.5,522.0,0.0,0.0,9384.5,0.0,0.0,0.0,0.6497207903780069,0
2015-04-25,114355.02,24,6248.0,3624.0,4764.7925000000005,6248.0,113390.02,0.0,0.0,0,94952.36,5313.04,3722.48,829.26,0.0,0.0,9537.88,0.0,0.0,0.0,0.7626108354673496,0
2015-04-27,127777.5,24,6323.0,4470.0,5324.0625,6323.0,127777.5,0.0,0.0,0,103913.0,7646.5,3835.0,989.0,0.0,0.0,11005.5,0.0,0.0,0.0,0.8420152617428436,0
2015-04-28,124738.5,24,6718.0,4288.0,5197.4375,6718.0,124738.5,0.0,0.0,0,100855.5,8153.5,3744.5,877.0,0.0,0.0,11058.0,0.0,0.0,0.0,0.7736584548972909,0
2015-04-29,135200.0,24,7111.0,4552.0,5633.333333333333,7111.0,135200.0,0.0,0.0,0,104607.0,15000.5,3826.5,926.0,0.0,0.0,10445.0,0.0,0.0,0.0,0.7921998781230957,0
2015-04-30,142020.0,24,6889.0,4986.0,5917.5,6889.0,142020.0,0.0,0.0,0,110203.0,16216.5,3722.5,1030.0,0.0,0.0,10848.0,0.0,0.0,0.0,0.8589780809986935,0
2015-05-01,122740.5,24,6727.0,3978.0,5114.1875,6727.0,122740.5,0.0,0.0,0,96406.0,10729.0,3740.0,958.0,0.0,0.0,10907.5,0.0,0.0,0.0,0.7602478816708785,0
2015-05-02,137309.5,24,7037.0,4663.0,5721.229166666667,7037.0,137309.5,0.0,0.0,0,105451.0,16093.5,3659.0,1077.0,0.0,0.0,11129.0,0.0,0.0,0.0,0.8130210553739757,0
2015-05-03,140337.0,24,7304.0,4668.0,5847.375,7304.0,140337.0,0.0,0.0,0,105832.0,18784.0,3647.0,916.0,0.0,0.0,11181.0,0.0,0.0,0.0,0.800571604600219,0
2015-05-04,150065.5,24,7658.0,4954.0,6252.729166666667,7658.0,150065.5,0.0,0.0,0,109181.0,24955.5,3733.0,1026.0,0.0,0.0,11170.0,0.0,0.0,0.0,0.8164963654566032,0
2015-05-05,157449.0,24,7657.0,5572.0,6560.375,7657.0,157417.5,0.0,0.0,0,114713.5,27059.0,3641.5,914.5,0.0,0.0,11119.5,0.0,0.0,0.0,0.8567813765182186,0
2015-05-06,156070.5,24,7712.0,5369.0,6502.9375,7712.0,156070.5,0.0,0.0,0,112406.5,27792.5,3615.0,803.5,0.0,0.0,11160.5,0.0,0.0,0.0,0.8432232235477178,0
2015-05-07,150562.5,24,7235.5,5382.0,6273.4375,7235.5,150562.5,0.0,0.0,0,112156.0,22891.0,3662.5,1022.0,0.0,0.0,10822.0,0.0,0.0,0.0,0.8670357957293898,0
2015-05-08,115518.5,24,6727.0,3569.0,4813.270833333333,6727.0,115435.0,0.0,0.0,0,92691.33333333333,7321.5,3868.6666666666665,867.6666666666666,0.0,0.0,10766.333333333334,0.0,0.0,0.0,0.7155152123284276,0
2015-05-09,130095.85714285714,21,7543.0,4897.0,6195.040816326531,7543.0,130095.85714285714,0.0,0.0,0,98576.52380952382,17271.714285714286,3352.4761904761904,950.6190476190476,0.0,0.0,9544.52380952381,0.0,0.0,0.0,0.8212966745759686,0
2015-05-10,147417.0,24,7489.0,4806.0,6142.375,7489.0,147417.0,0.0,0.0,0,107652.5,23905.0,3701.5,974.5,0.0,0.0,10999.5,0.0,0.0,0.0,0.8201862732006944,0
2015-05-11,134949.0,24,7178.0,3328.0,5622.875,7178.0,134949.0,0.0,0.0,0,102418.5,17359.5,3696.0,1254.0,0.0,0.0,10121.0,0.0,0.0,0.0,0.7833484257453329,0
2015-05-12,131425.5,24,6844.0,3655.0,5476.0625,6844.0,131425.5,0.0,0.0,0,101271.5,16207.0,1872.0,1310.0,0.0,0.0,10765.0,0.0,0.0,0.0,0.8001260227936879,0
2015-05-13,126638.0,21,7551.0,4787.0,6030.380952380952,7551.0,126638.0,0.0,0.0,0,91653.07142857143,23154.857142857145,1276.642857142857,1191.0,0.0,0.0,9358.42857142857,0.0,0.0,0.0,0.7986201764509273,0
2015-05-14,156000.0,24,7692.0,5401.0,6500.0,7692.0,154199.0,0.0,0.0,0,107365.68181818182,34159.818181818184,2131.1363636363635,1648.8181818181818,0.0,0.0,10695.545454545454,0.0,0.0,0.0,0.8450338013520541,0
2015-05-17,150557.0,24,7338.0,5184.0,6273.208333333333,7338.0,150557.0,0.0,0.0,0,104322.0,30189.5,3604.0,1115.0,0.0,0.0,10980.0,0.0,0.0,0.0,0.85489347687835,0
2015-05-18,151375.0,24,7686.0,5182.0,6307.291666666667,7686.0,151375.0,0.0,0.0,0,104588.0,31147.0,3673.0,1101.0,0.0,0.0,10869.0,0.0,0.0,0.0,0.8206208257437766,0
2015-05-19,156034.5,24,7570.0,5304.0,6501.4375,7570.0,156034.5,0.0,0.0,0,108155.0,32150.5,3560.0,1404.0,0.0,0.0,10763.0,0.0,0.0,0.0,0.8588424702774108,0
2015-05-20,160124.5,24,7747.0,4957.0,6671.854166666667,7747.0,160216.5,0.0,0.0,0,106915.0,36756.0,3628.0,1984.0,0.0,0.0,10962.5,0.0,0.0,0.0,0.8612177832279162,0
2015-05-21,161847.5,24,7454.0,5812.0,6743.645833333333,7454.0,161847.5,0.0,0.0,0,109702.5,36118.5,3596.5,1784.5,0.0,0.0,10845.5,0.0,0.0,0.0,0.9047016143457651,0
2015-05-22,151316.0,24,7508.0,5412.0,6304.833333333333,7508.0,151338.0,20.0,20.0,1,107847.5,29519.5,2148.5,1054.5,0.0,0.0,10768.0,0.0,0.0,0.0,0.8397487124844609,1
2015-05-23,154460.5,24,7533.0,5602.0,6435.854166666667,7533.0,154460.5,0.0,0.0,0,101770.0,38431.5,2050.5,1366.5,0.0,0.0,10843.0,0.0,0.0,0.0,0.8543547280853135,0
2015-05-24,128179.0,24,6987.0,3966.0,5340.791666666667,6987.0,128179.0,0.0,0.0,0,86950.0,28096.5,1518.5,871.0,0.0,0.0,10744.0,0.0,0.0,0.0,0.7643898191880159,0
2015-05-25,141948.0,24,7161.0,4684.0,5914.5,7161.0,143948.0,1810.0,1810.0,1,98401.0,29752.0,2170.0,1013.0,0.0,0.0,10611.0,0.0,0.0,0.0,0.8259321323837453,1
2015-05-26,146514.5,24,7455.0,4752.0,6104.770833333333,7455.0,146514.5,0.0,0.0,0,95353.0,36621.0,2152.5,1634.5,0.0,0.0,10753.5,0.0,0.0,0.0,0.8188827408897831,0
2015-05-27,150502.5,24,7384.0,5214.0,6270.9375,7384.0,150502.5,0.0,0.0,0,96749.5,39424.0,2226.0,1368.0,0.0,0.0,10735.0,0.0,0.0,0.0,0.8492602248104009,0
2015-05-28,147525.0,24,7171.0,5060.0,6146.875,7171.0,147525.0,0.0,0.0,0,94583.5,38799.5,2196.5,1286.5,0.0,0.0,10659.0,0.0,0.0,0.0,0.8571851903500209,0
2015-05-29,137999.5,24,6820.0,4864.0,5749.979166666667,6820.0,138879.5,796.0,362.0,3,94362.0,28622.5,3715.0,1369.5,0.0,0.0,10229.0,0.0,0.0,0.0,0.843105449657869,1
2015-05-30,145977.0,24,7439.0,4910.0,6082.375,7439.0,145977.0,0.0,0.0,0,97593.5,32296.5,4324.0,1315.0,0.0,0.0,10448.0,0.0,0.0,0.0,0.8176334184702245,0
2015-05-31,158728.0,24,7817.0,5623.0,6613.666666666667,7817.0,158728.0,0.0,0.0,0,101843.0,40295.5,4095.5,1853.0,0.0,0.0,10641.0,0.0,0.0,0.0,0.8460620016204,0
2015-06-01,158884.0,24,7782.0,5838.0,6620.166666666667,7782.0,158884.0,0.0,0.0,0,101181.0,41053.0,4132.0,1771.0,0.0,0.0,10747.0,0.0,0.0,0.0,0.850702475798852,0
2015-06-02,151176.5,24,6869.0,5167.0,6299.020833333333,6869.0,151176.5,0.0,0.0,0,97868.5,37186.0,4270.0,1830.0,0.0,0.0,10092.0,0.0,0.0,0.0,0.9170215218129761,0
2015-06-03,147261.5,24,7558.0,4975.0,6135.895833333333,7558.0,147072.5,0.0,0.0,0,103595.0,26912.0,4154.5,1768.0,0.0,0.0,10805.0,0.0,0.0,0.0,0.8118412057863632,0
2015-06-04,165136.5,24,7752.0,6017.0,6880.6875,7752.0,165136.5,0.0,0.0,0,102701.0,46054.5,3934.0,1695.5,0.0,0.0,10842.5,0.0,0.0,0.0,0.8876015866873065,0
2015-06-05,159752.0,24,7598.0,5878.0,6656.333333333333,7598.0,159752.0,0.0,0.0,0,101435.5,41170.5,4209.5,2040.5,0.0,0.0,10896.0,0.0,0.0,0.0,0.8760638764587172,0
2015-06-06,162547.5,24,7401.0,6060.0,6772.8125,7401.0,162547.5,0.0,0.0,0,103850.0,42249.0,4146.0,1360.5,0.0,0.0,10856.0,0.0,0.0,0.0,0.9151212673962978,0
2015-06-07,165232.5,24,7496.0,6092.0,6884.6875,7496.0,165232.5,0.0,0.0,0,102593.5,46049.0,4189.5,1567.5,0.0,0.0,10833.0,0.0,0.0,0.0,0.9184481723585912,0
2015-06-08,166292.5,24,7704.0,6197.0,6928.854166666667,7704.0,166292.5,0.0,0.0,0,99580.5,49884.5,4275.0,1805.0,0.0,0.0,10747.0,0.0,0.0,0.0,0.8993839780200762,0
2015-06-09,167347.0,24,7653.0,5957.0,6972.791666666667,7704.0,167435.5,0.0,0.0,0,104064.5,47643.0,3843.5,1299.5,0.0,0.0,10504.5,0.0,0.0,0.0,0.9111187333943116,0
2015-06-10,157104.5,24,7453.5,5843.0,6546.020833333333,7453.5,157104.5,0.0,0.0,0,96470.0,44417.5,4064.5,1461.0,0.0,0.0,10691.5,0.0,0.0,0.0,0.8782479148498468,0
2015-06-11,128529.5,24,6800.5,4084.0,5355.395833333333,6800.5,128529.5,0.0,0.0,0,88210.5,24752.5,4093.0,821.5,0.0,0.0,10649.0,0.0,0.0,0.0,0.7875003063500232,0
2015-06-12,126362.0,24,6748.0,4120.0,5265.083333333333,6748.0,126362.0,0.0,0.0,0,88521.0,22537.5,4047.5,804.0,0.0,0.0,10450.5,0.0,0.0,0.0,0.7802435289468485,0
2015-06-13,134382.0,24,6966.0,4476.0,5599.25,6966.0,134382.0,0.0,0.0,0,89786.5,28839.5,4130.5,1072.5,0.0,0.0,10558.0,0.0,0.0,0.0,0.8037970140683319,0
2015-06-14,140357.5,24,6869.0,4722.0,5848.229166666667,6869.0,140357.5,0.0,0.0,0,95212.5,29141.0,4296.0,1082.0,0.0,0.0,10632.0,0.0,0.0,0.0,0.8513945503954967,0
2015-06-15,147158.0,24,7208.0,5036.0,6131.583333333333,7208.0,147158.0,0.0,0.0,0,96041.0,35224.0,4257.5,1056.5,0.0,0.0,10579.0,0.0,0.0,0.0,0.8506636145024047,0
2015-06-16,146606.5,24,7085.0,4988.0,6108.604166666667,7300.0,146821.5,195.0,195.0,1,95571.5,35313.5,3973.5,1207.0,0.0,0.0,10535.0,0.0,0.0,0.0,0.8621883086332628,1
2015-06-17,150300.5,24,7297.0,5431.0,6262.520833333333,7297.0,150300.5,0.0,0.0,0,94741.5,41916.0,3749.0,1302.5,0.0,0.0,8591.5,0.0,0.0,0.0,0.8582322644008953,0
2015-06-18,153900.5,24,7348.0,5586.0,6412.520833333333,7501.0,154400.5,453.0,252.0,2,99519.5,38318.0,3619.0,1769.0,0.0,0.0,10675.0,0.0,0.0,0.0,0.8726892805298494,1
2015-06-19,154356.5,24,7407.0,5627.0,6431.520833333333,7650.0,154599.5,220.0,220.0,1,100944.0,37962.5,3721.5,1087.5,0.0,0.0,10641.0,0.0,0.0,0.0,0.8683030691688043,1
2015-06-20,159664.0,24,7407.0,5992.0,6652.666666666667,7700.0,160264.0,543.0,278.0,2,100319.5,44130.0,3495.0,1263.5,0.0,0.0,10455.0,0.0,0.0,0.0,0.8981593987669322,1
2015-06-21,159312.5,24,7472.0,5964.0,6638.020833333333,7600.0,159667.5,497.0,197.0,3,103424.0,42498.5,2357.0,1209.5,0.0,0.0,10463.5,0.0,0.0,0.0,0.8883860858315489,1
2015-06-22,149444.0,24,7365.0,5420.0,6226.833333333333,7365.0,149125.0,0.0,0.0,0,102481.0,33146.0,1691.5,1136.0,0.0,0.0,10544.0,0.0,0.0,0.0,0.8454627743833446,0
2015-06-23,147481.5,24,7513.0,4918.0,6145.0625,7513.0,147481.5,0.0,0.0,0,106782.5,26428.0,2164.0,1542.0,0.0,0.0,10589.0,0.0,0.0,0.0,0.8179239318514575,0
2015-06-24,149550.5,24,7632.0,4973.0,6231.270833333333,7632.0,149550.5,0.0,0.0,0,105533.5,28044.0,3812.0,1462.5,0.0,0.0,10680.0,0.0,0.0,0.0,0.8164663041579314,0
2015-06-25,144165.0,24,7343.0,4717.0,6006.875,7343.0,144165.0,0.0,0.0,0,100135.0,28465.0,3748.0,852.0,0.0,0.0,10665.0,0.0,0.0,0.0,0.8180409914204004,0
2015-06-26,132563.5,24,7212.0,4420.0,5523.479166666667,7212.0,132563.5,0.0,0.0,0,92777.0,24047.0,3781.5,1408.0,0.0,0.0,10530.0,0.0,0.0,0.0,0.7658734285450176,0
2015-06-27,133754.0,24,7121.0,4552.0,5573.083333333333,7121.0,133754.0,0.0,0.0,0,94301.0,23697.5,3860.5,1361.0,0.0,0.0,10535.0,0.0,0.0,0.0,0.7826265037681973,0
2015-06-28,138534.0,24,7475.0,4557.0,5772.25,7475.0,138534.0,0.0,0.0,0,99277.0,24795.0,2159.5,1806.0,0.0,0.0,10519.5,0.0,0.0,0.0,0.7722073578595318,0
2015-06-29,148590.5,24,7719.0,4857.0,6191.270833333333,7719.0,148450.0,0.0,0.0,0,105721.0,28688.5,2169.5,1442.0,0.0,0.0,10569.5,0.0,0.0,0.0,0.802081983849376,0
2015-06-30,154405.5,24,7802.0,5184.0,6433.5625,7802.0,154405.5,0.0,0.0,0,108945.0,31087.5,2104.0,1741.0,0.0,0.0,10528.0,0.0,0.0,0.0,0.8246042681363753,0
2015-07-01,161112.0,24,7923.0,5675.0,6713.0,7923.0,161112.0,0.0,0.0,0,113385.0,33512.0,2106.5,1570.0,0.0,0.0,10538.5,0.0,0.0,0.0,0.8472800706802979,0
2015-07-02,161797.5,24,7858.0,5784.0,6741.5625,7858.0,161797.5,0.0,0.0,0,109929.5,36941.5,2136.5,1955.5,0.0,0.0,10834.5,0.0,0.0,0.0,0.8579234538050394,0
2015-07-03,152047.5,24,7810.0,5345.0,6335.3125,7810.0,152047.5,0.0,0.0,0,111427.0,25841.5,2134.5,1815.5,0.0,0.0,10829.0,0.0,0.0,0.0,0.8111795774647887,0
2015-07-04,162754.0,24,7744.0,5723.0,6781.416666666667,7744.0,162654.0,0.0,0.0,0,116151.0,31711.5,2142.5,1757.0,0.0,0.0,10896.0,0.0,0.0,0.0,0.8756994662534435,0
2015-07-05,163215.0,24,8032.0,5645.0,6800.625,8032.0,163215.0,0.0,0.0,0,111516.0,36811.5,2078.5,2029.0,0.0,0.0,10780.0,0.0,0.0,0.0,0.846691359561753,0
2015-07-06,168137.5,24,8122.0,5942.0,7005.729166666667,8122.0,168128.0,0.0,0.0,0,115813.5,36427.0,3275.0,1771.5,0.0,0.0,10850.5,0.0,0.0,0.0,0.8625620742017566,0
2015-07-07,169013.0,24,8041.0,6025.0,7042.208333333333,8041.0,169013.0,0.0,0.0,0,109071.0,43174.5,3748.5,2208.0,0.0,0.0,10811.0,0.0,0.0,0.0,0.8757876300625959,0
2015-07-08,159727.0,24,7711.0,5561.0,6655.291666666667,7711.0,159727.0,0.0,0.0,0,108878.0,34620.5,3758.0,2038.0,0.0,0.0,10432.5,0.0,0.0,0.0,0.8630906064928889,0
2015-07-09,143436.5,24,7348.0,4668.0,5976.520833333333,7348.0,143436.5,0.0,0.0,0,107429.5,21527.0,2179.5,1403.0,0.0,0.0,10977.5,0.0,0.0,0.0,0.8133534068227182,0
2015-07-10,139156.5,24,7400.0,4749.0,5798.1875,7400.0,139156.5,0.0,0.0,0,103211.5,22176.0,2128.0,2160.0,0.0,0.0,9481.0,0.0,0.0,0.0,0.7835388513513514,0
2015-07-11,154887.5,24,7632.0,5237.0,6453.645833333333,7632.0,154887.5,0.0,0.0,0,109156.0,30163.0,2323.0,2697.0,0.0,0.0,10578.5,0.0,0.0,0.0,0.8456034896925226,0
2015-07-12,166529.5,24,7972.0,5995.0,6938.729166666667,7972.0,166529.5,0.0,0.0,0,110665.0,40481.0,2119.0,2518.5,0.0,0.0,10726.0,0.0,0.0,0.0,0.8703875020906506,0
2015-07-13,172350.5,24,8027.0,6252.0,7181.270833333333,8027.0,172450.5,91.0,91.0,1,109495.0,46579.5,2141.0,3751.5,0.0,0.0,10493.5,0.0,0.0,0.0,0.8946394460362941,1
2015-07-14,171028.5,24,7884.0,6457.0,7126.1875,7884.0,171028.5,0.0,0.0,0,109855.5,44977.5,2576.5,3004.5,0.0,0.0,10610.5,0.0,0.0,0.0,0.9038796930492136,0
2015-07-15,151392.0,24,7556.0,5308.0,6308.0,7556.0,151392.0,0.0,0.0,0,108560.5,26339.5,4196.5,1647.0,0.0,0.0,10648.5,0.0,0.0,0.0,0.8348332451032292,0
2015-07-16,143857.0,24,7189.0,5099.0,5994.041666666667,7189.0,143857.0,0.0,0.0,0,108249.0,19290.5,4169.0,1499.5,0.0,0.0,10632.0,0.0,0.0,0.0,0.8337796170074652,0
2015-07-17,129197.5,24,6762.0,4159.0,5383.229166666667,6762.0,129197.5,0.0,0.0,0,97417.0,15784.0,4163.0,1153.0,0.0,0.0,10680.5,0.0,0.0,0.0,0.7961001429557331,0
2015-07-18,121833.0,24,6335.0,4214.0,5076.375,6287.0,121689.0,0.0,0.0,0,97375.0,10960.0,3797.0,1306.0,0.0,0.0,8395.0,0.0,0.0,0.0,0.8013220205209155,0
2015-07-19,107533.0,24,5997.0,3544.0,4480.541666666667,5997.0,107533.0,0.0,0.0,0,87820.5,8158.0,2789.0,1553.0,0.0,0.0,7174.5,0.0,0.0,0.0,0.7471305096992942,0
2015-07-20,111861.5,24,6293.0,3725.0,4660.895833333333,6293.0,111861.5,0.0,0.0,0,91597.5,8983.5,2132.5,1954.0,0.0,0.0,7194.0,0.0,0.0,0.0,0.740647677313417,0
2015-07-21,118313.5,24,6547.0,3769.0,4929.729166666667,6547.0,118313.5,0.0,0.0,0,94323.5,12023.0,2431.0,2349.0,0.0,0.0,7187.0,0.0,0.0,0.0,0.7529752812993229,0
2015-07-22,124574.0,24,6522.0,4303.0,5190.583333333333,6522.0,124574.0,0.0,0.0,0,98753.0,10495.5,4215.5,2222.0,0.0,0.0,8887.0,0.0,0.0,0.0,0.7958576101400388,0
2015-07-23,129988.5,24,6782.0,4378.0,5416.1875,6782.0,129988.5,0.0,0.0,0,99890.0,12555.5,4302.0,2691.5,0.0,0.0,10549.5,0.0,0.0,0.0,0.7986121350634031,0
2015-07-24,126076.0,24,6508.0,4342.0,5253.166666666667,6508.0,126076.0,0.0,0.0,0,93375.5,15181.0,4225.5,2948.0,0.0,0.0,10347.0,0.0,0.0,0.0,0.8071860274533907,0
2015-07-25,128545.5,24,7031.0,4118.0,5356.0625,7031.0,128545.5,0.0,0.0,0,95936.0,15288.0,4134.5,2959.0,0.0,0.0,10228.0,0.0,0.0,0.0,0.7617781965580999,0
2015-07-26,124490.5,24,6238.0,4318.0,5187.104166666667,6238.0,124490.5,0.0,0.0,0,98148.0,8055.0,4144.0,3833.5,0.0,0.0,10310.0,0.0,0.0,0.0,0.8315332104306936,0
2015-07-27,124691.5,24,6737.0,4155.0,5195.479166666667,6737.0,124691.5,0.0,0.0,0,97265.0,8097.5,4065.0,4726.0,0.0,0.0,10505.0,0.0,0.0,0.0,0.7711858641333927,0
2015-07-28,136407.0,24,6966.0,4448.0,5683.625,6966.0,136407.0,0.0,0.0,0,102689.5,17082.5,1205.0,4891.5,0.0,0.0,10533.5,0.0,0.0,0.0,0.8159094171691071,0
2015-07-29,146534.0,24,7396.0,5082.0,6105.583333333333,7396.0,146534.0,0.0,0.0,0,108678.5,19965.0,2070.5,5384.5,0.0,0.0,10435.5,0.0,0.0,0.0,0.825525058590229,0
2015-07-30,142789.0,24,7028.0,5102.0,5949.541666666667,7028.0,142789.0,0.0,0.0,0,106522.5,18266.5,2860.5,5329.5,0.0,0.0,10254.0,0.0,0.0,0.0,0.8465483304875736,0
2015-07-31,113985.0,24,6288.0,3649.0,4749.375,6288.0,113985.0,0.0,0.0,0,89536.0,6532.5,4294.5,5395.0,0.0,0.0,8282.0,0.0,0.0,0.0,0.7553077290076335,0
2015-08-01,113102.0,24,6066.0,3888.0,4712.583333333333,6066.0,113102.0,0.0,0.0,0,90610.0,5322.5,4230.5,5597.0,0.0,0.0,7342.0,0.0,0.0,0.0,0.7768848225079679,0
2015-08-02,133342.0,24,7414.0,4296.0,5555.916666666667,7414.0,133398.5,0.0,0.0,0,99500.0,13677.5,4232.5,5648.0,0.0,0.0,10290.5,0.0,0.0,0.0,0.749381800197824,0
2015-08-03,148735.0,24,7419.0,5095.0,6197.291666666667,7419.0,148735.0,0.0,0.0,0,109126.5,19285.0,4283.5,5626.5,0.0,0.0,10413.5,0.0,0.0,0.0,0.8353270881071124,0
2015-08-04,155258.5,24,7792.0,5269.0,6469.104166666667,7792.0,155258.5,0.0,0.0,0,109320.5,25766.5,4200.0,5653.5,0.0,0.0,10318.0,0.0,0.0,0.0,0.8302238406913074,0
2015-08-05,160223.5,24,7845.0,5650.0,6675.979166666667,7845.0,160223.5,0.0,0.0,0,113108.5,27143.0,3923.5,5688.5,0.0,0.0,10363.0,0.0,0.0,0.0,0.8509852347567453,0
2015-08-06,164480.5,24,8029.0,5841.0,6853.354166666667,8029.0,164486.5,0.0,0.0,0,112251.5,31852.0,4075.5,5684.0,0.0,0.0,10613.5,0.0,0.0,0.0,0.8535750612363516,0
2015-08-07,154672.0,24,7569.0,5536.0,6444.666666666667,7569.0,154672.0,0.0,0.0,0,108927.0,25843.0,4249.5,4978.5,0.0,0.0,10674.0,0.0,0.0,0.0,0.8514554983044876,0
2015-08-08,159558.0,24,7952.0,5673.0,6648.25,7952.0,159558.0,0.0,0.0,0,108862.5,31391.0,4306.5,4792.0,0.0,0.0,10381.0,0.0,0.0,0.0,0.8360475352112676,0
2015-08-09,165114.5,24,8089.0,5884.0,6879.770833333333,8089.0,162469.5,0.0,0.0,0,106733.5,38218.5,3993.0,5684.5,0.0,0.0,10484.5,0.0,0.0,0.0,0.850509436683562,0
2015-08-10,166674.0,24,8017.0,6063.0,6944.75,8017.0,166674.0,0.0,0.0,0,104360.5,42334.0,3934.5,5578.0,0.0,0.0,10467.0,0.0,0.0,0.0,0.8662529624547836,0
2015-08-11,167524.5,24,8126.0,6038.0,6980.1875,8126.0,167524.5,0.0,0.0,0,106258.5,42427.0,2855.0,5636.5,0.0,0.0,10347.5,0.0,0.0,0.0,0.8589942776273689,0
2015-08-12,168446.0,24,8015.0,6053.0,7018.583333333333,8015.0,168445.0,0.0,0.0,0,105375.0,44880.0,2075.5,5685.0,0.0,0.0,10429.5,0.0,0.0,0.0,0.8756810147639842,0
2015-08-13,168789.0,24,8177.0,6261.0,7032.875,8177.0,168789.0,0.0,0.0,0,109012.0,42037.5,2057.0,5662.0,0.0,0.0,10032.5,0.0,0.0,0.0,0.8600801027271615,0
2015-08-14,155850.5,24,7773.0,5568.0,6493.770833333333,7773.0,155850.5,0.0,0.0,0,102013.5,36183.0,2168.5,5237.5,0.0,0.0,10049.0,0.0,0.0,0.0,0.8354265834727046,0
2015-08-15,153468.5,24,7796.0,5438.0,6394.520833333333,7796.0,153468.5,0.0,0.0,0,109516.5,23364.0,4154.5,5704.5,0.0,0.0,10629.0,0.0,0.0,0.0,0.8202309945271079,0
2015-08-16,159016.0,24,7992.0,5552.0,6625.666666666667,7992.0,159016.0,0.0,0.0,0,111730.5,26735.0,4076.0,5734.0,0.0,0.0,10720.5,0.0,0.0,0.0,0.8290373707040374,0
2015-08-17,154593.5,24,7859.0,5534.0,6441.395833333333,7859.0,154593.5,0.0,0.0,0,109430.0,24907.5,4078.0,5648.0,0.0,0.0,10530.0,0.0,0.0,0.0,0.8196202867201086,0
2015-08-18,154258.0,24,7685.0,5535.0,6427.416666666667,7685.0,154258.0,0.0,0.0,0,109921.0,24231.5,4151.5,5418.0,0.0,0.0,10533.0,0.0,0.0,0.0,0.8363587074387335,0
2015-08-19,153927.0,24,7840.0,5431.0,6413.625,7840.0,153927.0,0.0,0.0,0,110414.0,22977.0,4170.0,5587.5,0.0,0.0,10680.5,0.0,0.0,0.0,0.8180644132653061,0
2015-08-20,149667.0,24,7404.0,5257.0,6236.125,7404.0,149667.0,0.0,0.0,0,108883.5,21690.0,3042.5,5562.0,0.0,0.0,10470.0,0.0,0.0,0.0,0.8422643165856294,0
2015-08-21,134665.5,24,7215.0,4458.0,5611.0625,7215.0,134665.5,0.0,0.0,0,98981.5,17528.0,2095.5,5471.5,0.0,0.0,10591.0,0.0,0.0,0.0,0.7776940401940402,0
2015-08-22,149948.0,24,7973.0,5077.0,6247.833333333333,7973.0,149948.0,0.0,0.0,0,107123.5,24038.5,2757.5,5379.0,0.0,0.0,10649.5,0.0,0.0,0.0,0.783623897320122,0
2015-08-23,159713.0,24,8118.0,5583.0,6654.708333333333,8118.0,159713.0,0.0,0.0,0,109999.5,29657.5,4192.5,5373.0,0.0,0.0,10490.5,0.0,0.0,0.0,0.8197472694423914,0
2015-08-24,160973.5,24,7926.0,5687.0,6707.229166666667,7926.0,160973.5,0.0,0.0,0,109733.5,31109.5,4162.0,5451.5,0.0,0.0,10472.0,0.0,0.0,0.0,0.8462312852216335,0
2015-08-25,165220.5,24,8008.0,5784.0,6884.1875,8008.0,165220.5,0.0,0.0,0,107365.5,37944.5,3980.5,5299.0,0.0,0.0,10609.0,0.0,0.0,0.0,0.8596637737262737,0
2015-08-26,165377.0,24,7941.0,5933.0,6890.708333333333,7941.0,165377.0,0.0,0.0,0,106568.0,38786.5,4111.5,5069.0,0.0,0.0,10842.0,0.0,0.0,0.0,0.86773811022961,0
2015-08-27,163867.5,24,7879.0,5795.0,6827.8125,7879.0,163867.5,0.0,0.0,0,103735.0,39792.0,4144.0,5370.5,0.0,0.0,10826.0,0.0,0.0,0.0,0.8665836400558447,0
2015-08-28,150453.5,24,7493.0,5301.0,6268.895833333333,7493.0,150453.5,0.0,0.0,0,104174.0,25963.5,4198.5,5153.5,0.0,0.0,10864.0,0.0,0.0,0.0,0.8366336358378931,0
2015-08-29,154573.0,24,7909.0,5329.0,6440.541666666667,7909.0,154573.0,0.0,0.0,0,105274.5,30423.5,4176.0,5598.0,0.0,0.0,9099.0,0.0,0.0,0.0,0.8143307202764783,0
2015-08-30,159744.0,24,7911.0,5624.0,6656.0,7911.0,159744.0,0.0,0.0,0,108218.5,30786.0,4150.0,5618.0,0.0,0.0,10939.5,0.0,0.0,0.0,0.8413601314625205,0
